fighter_id,fighter_name,fighter_dob,fighter_height_cm,fighter_weight_lbs,fighter_reach_cm,fighter_stance,fighter_wins,fighter_losses,fighter_draws,fighter_slpm,fighter_str_acc_%,fighter_sapm,fighter_str_def_%,fighter_td_avg,fighter_td_acc_%,fighter_td_def_%,fighter_sub_avg,fighter_url,median_knockdowns,median_sig_strike_atts,median_sig_strikes,median_tot_strike_atts,median_tot_strikes,median_takedown_atts,median_takedowns,median_clinch_atts,median_clinchs,median_ctrl_time,median_total_fight_time,median_submissions,median_reversals,median_head_strike_atts,median_head_strikes,median_body_strike_atts,median_body_strikes,median_leg_strike_atts,median_leg_strikes,median_dist_strike_atts,median_dist_strikes,median_ground_atts,median_grounds
2706,Tom Niinimaki,1982-07-25,175.26,145.0,175.26,Orthodox,22,8,1,1.91,0.54,2.31,0.58,2.97,0.46,0.33,0.5,http://www.ufcstats.com/fighter-details/5fceb45939fc0c8a,0.0,22.0,11.0,29.5,17.5,2.0,1.5,2.5,2.0,121.5,382.5,0.5,0.0,20.5,5.5,1.5,1.5,1.5,1.5,15.5,4.0,1.0,1.0
2707,Ramsey Nijem,1988-04-01,180.34,155.0,190.5,Orthodox,9,6,0,3.05,0.44,1.62,0.62,5.32,0.62,0.55,1.1,http://www.ufcstats.com/fighter-details/22aa91e402d0fe1f,0.0,57.5,23.5,93.5,51.0,3.5,1.5,2.0,0.0,120.0,387.5,0.0,0.0,52.0,18.5,4.5,3.0,2.0,1.5,29.5,13.5,13.0,5.5
2708,Hans Nijman,1959-10-23,182.88,250.0,,Switch,9,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/4956f60b7fa57c1a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2709,Fedor Nikolov,,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/346f789951e85f3f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2710,Jack Nilson,,,,,,2,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/53e533db1b8e9712,0,13,11,15,13,0,0,0,0,,83,0,0,13,11,0,0,0,0,2,0,11,11
2711,Mats Nilsson,1983-12-05,185.42,170.0,,Orthodox,11,4,1,2.99,0.39,5.62,0.63,3.87,0.83,0.44,2.3,http://www.ufcstats.com/fighter-details/a9bcf8717dd12532,0.0,74.0,29.0,89.5,43.5,3.0,2.5,9.5,3.0,89.0,582.0,1.5,0.0,61.0,17.0,5.0,4.5,8.0,7.5,68.5,25.5,0.5,0.5
2712,Guangyou Ning,1981-12-15,162.56,145.0,162.56,Southpaw,5,4,1,2.66,0.41,1.91,0.61,1.09,0.5,0.62,0.3,http://www.ufcstats.com/fighter-details/2c1170b825f58e57,0.0,91.5,38.5,120.5,66.5,2.0,1.0,3.5,2.0,179.5,900.0,0.0,0.0,65.5,18.0,10.5,6.5,12.0,9.0,82.0,29.0,6.5,5.0
2713,Soichi Nishida,,180.34,320.0,,Orthodox,5,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/6810d8d2dd557cf9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2714,Yosuke Nishijima,1973-05-15,175.26,205.0,,Orthodox,0,5,0,1.72,0.37,5.59,0.56,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/5cde96e0a1a1fffe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2715,Yamato Nishikawa,2002-12-06,170.18,155.0,,Orthodox,21,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/7beecbe0a08cf002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2716,Akiyo Nishiura,1983-08-08,172.72,139.0,,Southpaw,13,8,1,1.59,0.57,1.26,0.57,0.0,0.0,0.52,0.3,http://www.ufcstats.com/fighter-details/6c9383ffab2725a5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2717,Anthony Njokuani,1980-03-01,185.42,155.0,190.5,Orthodox,16,12,0,3.94,0.46,2.41,0.65,0.5,0.45,0.53,0.2,http://www.ufcstats.com/fighter-details/6bf5a7d3e081ade2,0.0,94.5,42.0,115.0,46.5,1.5,0.0,4.5,3.5,12.5,900.0,0.0,0.0,64.5,17.5,16.5,10.0,16.5,10.5,86.0,36.0,0.0,0.0
2718,Chidi Njokuani,1988-12-31,190.5,170.0,203.2,Orthodox,23,10,0,4.09,0.61,2.94,0.55,0.0,0.0,0.74,0.2,http://www.ufcstats.com/fighter-details/c68c68efaa5ca6ef,0.0,61.0,34.5,63.0,37.0,0.0,0.0,15.0,9.5,29.5,337.5,0.0,0.0,23.0,11.0,23.0,16.5,3.5,3.5,36.0,19.0,0.0,0.0
2719,Derrick Noble,1978-08-14,175.26,170.0,,Southpaw,27,15,1,6.21,0.4,3.79,0.59,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/21321cdfba797c52,0,45,18,53,26,0,0,6,11,39.0,174,0,0,34,10,6,4,5,4,27,7,0,0
2720,Kyle Noblitt,1989-12-26,187.96,243.0,,,11,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/4acf03bdec2025d7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2721,Pedro Nobre,1986-02-13,165.1,135.0,,,18,4,2,1.37,0.3,9.16,0.35,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/e983c62faf677ab2,0,10,3,10,3,1,0,0,0,3.0,131,0,0,7,1,1,1,2,1,10,3,0,0
2722,Jacob Noe,,,205.0,,,3,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/9bff1b4c37ebbede,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2723,Antonio Rodrigo Nogueira,1976-06-02,190.5,240.0,195.58,Orthodox,34,10,1,1.95,0.42,2.4,0.55,1.3,0.29,0.36,2.4,http://www.ufcstats.com/fighter-details/ee9d73f4fee9cbdd,0,49,23,85,40,2,1,4,2,73.0,461,0,0,48,19,3,2,2,2,40,17,1,1
2724,Rogerio Nogueira,1976-06-02,187.96,205.0,190.5,Southpaw,23,10,0,2.43,0.35,2.34,0.59,0.64,0.44,0.62,0.8,http://www.ufcstats.com/fighter-details/73e09f837f3b5ecc,0,81,28,81,36,0,0,5,2,15.0,831,0,0,67,18,3,2,3,2,50,17,0,0
2725,Alexandre Franca Nogueira,1978-01-15,170.18,145.0,,Orthodox,18,6,3,0.6,0.2,4.18,0.57,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/4c27ca8c8481f79a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2726,Talita Nogueira,1985-10-13,177.8,145.0,,,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/a3d1d060f9af97fe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2727,Kyle Noke,1980-03-18,185.42,170.0,193.04,Southpaw,22,10,1,3.23,0.5,2.09,0.64,1.53,0.54,0.66,0.8,http://www.ufcstats.com/fighter-details/7339d340aa2889cb,0.0,48.0,24.0,62.0,41.5,1.5,0.5,1.0,0.0,37.0,545.5,0.0,0.0,34.0,13.0,4.0,2.0,7.5,6.5,34.0,10.0,6.0,5.0
2728,Tom Nolan,2000-03-08,190.5,155.0,185.42,Southpaw,7,1,0,9.26,0.53,6.54,0.41,0.0,0.0,1.0,0.0,http://www.ufcstats.com/fighter-details/6c3b2525436cf5d4,0.0,42.0,22.5,46.0,26.5,0.0,0.0,1.0,0.5,1.0,146.5,0.0,0.0,25.5,9.5,12.5,9.0,4.0,4.0,38.0,20.0,2.5,2.0
2729,Nick Nolte,,182.88,170.0,,,5,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/d665de9b4da87c22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2730,KJ Noons,1982-12-07,177.8,155.0,177.8,Orthodox,13,9,0,3.68,0.35,3.78,0.65,0.08,0.2,0.68,0.0,http://www.ufcstats.com/fighter-details/b7ffa72aa148599a,0.0,55.0,25.5,61.5,31.5,0.0,0.0,1.0,1.0,1.0,612.5,0.0,0.0,39.5,17.5,5.5,3.0,9.0,6.5,46.5,18.5,0.0,0.0
2731,Sage Northcutt,1996-03-01,182.88,170.0,180.34,Orthodox,11,2,0,3.58,0.52,1.96,0.58,1.81,0.34,0.41,0.6,http://www.ufcstats.com/fighter-details/ed9d8ee3a4239b1c,0.0,41.0,21.0,53.0,32.0,2.0,1.0,5.0,4.0,88.5,489.5,0.0,0.0,32.0,14.5,5.5,4.5,2.5,2.0,24.5,9.5,5.0,4.5
2732,Jan Nortje,1975-04-11,185.42,310.0,,Southpaw,2,6,0,3.32,0.51,4.5,0.32,0.0,0.0,0.66,2.9,http://www.ufcstats.com/fighter-details/bd4389b71fdc0ce2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2733,Scott Norton,1973-03-15,177.8,170.0,,Orthodox,7,1,0,0.67,0.3,0.34,0.6,2.52,0.25,0.0,0.0,http://www.ufcstats.com/fighter-details/f21a3d68fb9df387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2734,Shohei Nose,1997-10-19,167.64,135.0,172.72,Switch,12,5,2,1.52,0.37,2.17,0.52,2.23,0.17,0.14,3.6,http://www.ufcstats.com/fighter-details/6b0e83b094f816ac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2735,Jonatas Novaes,1981-03-02,180.34,170.0,,,13,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/9e8e5c529057fe60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2736,Jason Novelli,1979-06-08,182.88,155.0,,Orthodox,11,3,1,1.73,0.24,3.55,0.66,0.7,0.33,1.0,0.0,http://www.ufcstats.com/fighter-details/459e4dc69ec669b2,0.0,77.0,18.5,90.0,30.0,1.5,0.5,1.5,0.5,43.5,642.5,0.0,0.0,62.5,9.5,6.5,2.5,8.0,6.5,74.0,17.0,1.5,1.0
2737,Phillipe Nover,1984-02-03,175.26,145.0,182.88,Orthodox,11,8,1,1.79,0.35,2.48,0.56,0.99,0.28,0.44,0.7,http://www.ufcstats.com/fighter-details/64360e618823a8e4,0,53,26,78,54,5,1,9,6,21.0,900,0,0,32,9,9,7,2,2,26,8,4,2
2738,Taiyilake Nueraji,2001-01-12,187.96,170.0,190.5,Southpaw,9,1,0,11.01,0.48,7.39,0.58,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/7498b3ac79a3b948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2739,Shayilan Nuerdanbieke,1994-05-04,172.72,145.0,175.26,Orthodox,39,12,0,1.95,0.45,2.64,0.5,3.3,0.35,0.28,0.2,http://www.ufcstats.com/fighter-details/0a73acff6325c1e2,0.0,42.0,17.5,92.0,58.5,4.0,2.0,1.0,1.0,300.0,805.0,0.0,1.0,34.5,13.0,1.5,1.5,4.0,3.5,31.5,11.5,1.0,1.0
2740,Diego Nunes,1982-11-30,167.64,145.0,170.18,Orthodox,19,7,0,2.72,0.43,2.59,0.58,1.18,0.44,0.65,0.6,http://www.ufcstats.com/fighter-details/3a24769a4855040a,0.0,114.0,39.5,146.0,61.5,7.5,1.0,14.0,7.5,122.0,900.0,0.0,0.0,77.5,21.0,10.0,6.5,15.5,11.0,64.5,16.5,2.5,2.5
2741,Amanda Nunes,1988-05-30,172.72,135.0,175.26,Orthodox,23,5,0,4.55,0.51,2.62,0.57,2.73,0.54,0.82,0.7,http://www.ufcstats.com/fighter-details/80fa8218c99f9c58,0.0,58.5,33.0,89.5,42.5,3.0,1.0,1.0,0.0,125.0,378.0,0.0,0.0,51.0,18.5,4.5,3.5,3.5,3.0,36.5,14.0,6.5,5.5
2742,Nina Nunes,1985-12-03,165.1,125.0,162.56,Orthodox,11,7,0,4.39,0.45,3.47,0.55,0.24,0.33,0.73,0.5,http://www.ufcstats.com/fighter-details/d343df8ba11f4c4e,0,112,39,142,65,4,1,7,4,171.0,900,0,0,85,20,11,4,10,8,97,38,6,3
2743,Istela Nunes,1992-07-23,162.56,115.0,167.64,Orthodox,6,5,0,5.02,0.45,4.84,0.6,0.0,0.0,0.5,0.0,http://www.ufcstats.com/fighter-details/efc67b07eed39794,0.0,89.5,49.0,109.5,64.5,0.0,0.0,8.0,6.5,0.0,661.5,0.0,0.0,64.5,28.5,18.0,14.0,7.0,6.5,79.5,41.0,1.0,0.0
2744,Josiane Nunes,1993-12-23,157.48,135.0,170.18,Southpaw,10,2,0,5.99,0.44,5.25,0.53,0.0,0.0,0.58,0.0,http://www.ufcstats.com/fighter-details/68d35296f566792b,0.0,158.0,72.5,162.0,78.0,0.0,0.0,10.5,8.0,34.5,900.0,0.0,0.0,117.5,47.5,19.0,10.5,9.5,8.0,140.5,61.0,0.0,0.0
2745,Diyar Nurgozhay,,,205.0,,,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/709fadb644ee3f51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2746,Khabib Nurmagomedov,1988-09-20,177.8,155.0,177.8,Orthodox,29,0,0,4.1,0.48,1.75,0.65,5.32,0.48,0.84,0.8,http://www.ufcstats.com/fighter-details/032cc3922d871c7f,0,87,28,110,54,6,2,2,1,332.0,900,0,0,72,18,7,7,2,2,52,18,13,11
2747,Said Nurmagomedov,1992-04-05,172.72,135.0,177.8,Orthodox,18,3,0,3.55,0.47,2.13,0.57,1.01,0.16,0.66,1.4,http://www.ufcstats.com/fighter-details/0fd5f4b838e890cc,0,24,18,34,21,1,0,3,2,10.0,530,0,0,22,4,5,3,2,1,12,5,2,1
2748,Abubakar Nurmagomedov,1989-11-13,180.34,170.0,182.88,Orthodox,17,4,1,2.78,0.53,2.61,0.65,1.25,0.22,0.88,0.0,http://www.ufcstats.com/fighter-details/029e1293e609fd74,0.0,60.5,34.5,90.0,62.0,2.5,1.0,3.5,3.0,243.0,900.0,0.0,0.0,46.0,21.0,6.5,5.5,3.5,3.5,54.5,29.0,1.0,0.5
2749,Umar Nurmagomedov,1996-01-03,172.72,135.0,175.26,Orthodox,18,0,0,4.75,0.69,0.56,0.76,4.51,0.56,1.0,0.6,http://www.ufcstats.com/fighter-details/2b6fc1c02736833d,0.0,46.0,30.5,59.5,41.0,2.5,2.5,0.5,0.0,91.5,709.5,0.0,0.0,28.5,17.0,6.5,2.5,5.0,4.0,27.0,12.5,0.5,0.5
2750,Kennedy Nzechukwu,1992-06-13,195.58,205.0,210.82,Southpaw,12,5,0,5.13,0.45,4.9,0.5,0.6,0.45,0.8,0.2,http://www.ufcstats.com/fighter-details/8667caa0451d245b,0,80,40,98,63,1,0,7,3,74.0,620,0,0,64,28,6,3,0,0,36,15,0,0
2751,Jake O'Brien,1984-09-25,190.5,205.0,193.04,Orthodox,15,4,0,1.31,0.31,1.92,0.69,6.39,0.54,0.25,0.2,http://www.ufcstats.com/fighter-details/20bcc9966affb19c,0,41,14,86,61,4,3,1,0,284.0,557,0,0,40,12,1,1,0,0,20,2,21,11
2752,TJ O'Brien,1987-01-01,187.96,155.0,,Orthodox,20,8,0,3.77,0.46,4.78,0.57,0.94,1.0,0.0,0.0,http://www.ufcstats.com/fighter-details/d25b93992f285953,0.0,65.0,30.0,69.0,33.0,0.5,0.5,1.0,0.0,17.0,477.0,0.0,0.0,44.5,14.0,6.5,4.5,14.0,11.5,60.5,28.0,3.0,2.0
2753,Sean O'Connell,1983-09-02,185.42,205.0,187.96,Orthodox,17,9,0,5.46,0.48,6.77,0.45,0.0,0.0,0.3,0.5,http://www.ufcstats.com/fighter-details/cb52f9490c2dc069,0,38,20,56,41,1,0,13,11,163.0,456,0,0,33,18,11,9,3,2,21,9,0,0
2754,Dan O'Connor,1982-11-17,162.56,115.0,,,6,6,0,4.0,0.56,5.1,0.54,0.0,0.0,1.0,0.0,http://www.ufcstats.com/fighter-details/69ea0119f6f0dfe0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2755,Sean O'Haire,1971-02-25,195.58,270.0,,Orthodox,4,2,0,8.28,0.57,22.76,0.21,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/46effbd1135423c5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2756,Sean O'Malley,1994-10-24,180.34,135.0,182.88,Switch,18,1,0,7.63,0.61,3.52,0.62,0.35,0.42,0.62,0.3,http://www.ufcstats.com/fighter-details/b50a426a33da0012,0.0,71.5,42.0,84.0,49.5,0.0,0.0,2.0,1.0,3.5,660.5,0.0,0.0,44.5,16.5,14.0,9.5,8.5,7.5,64.0,36.5,0.5,0.0
2757,Jeremiah O'Neal,1977-10-25,172.72,260.0,,,13,25,0,1.15,0.4,7.5,0.23,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/338fda4ec7034c5d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2758,Chuck O'Neil,1985-09-22,187.96,170.0,,,17,9,0,3.13,0.37,4.4,0.72,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/56bc9ccb609df534,0,125,47,126,48,2,0,6,6,104.0,900,0,0,90,18,11,9,24,20,119,41,0,0
2759,Casey O'Neill,1997-10-07,167.64,125.0,175.26,Orthodox,9,2,0,8.41,0.54,6.3,0.56,1.77,0.38,0.66,0.7,http://www.ufcstats.com/fighter-details/04835018f90b118c,0.0,101.5,55.5,165.5,103.0,2.0,0.0,9.5,8.0,69.0,680.5,0.0,0.0,77.0,36.5,12.0,9.5,5.0,4.5,83.0,36.0,2.0,1.0
2760,Brendan O'Reilly,1987-06-24,170.18,170.0,175.26,Orthodox,6,3,0,1.9,0.47,2.77,0.39,2.22,0.43,0.36,0.6,http://www.ufcstats.com/fighter-details/494b0bfdbac74502,0.0,39.0,22.0,120.5,86.5,2.5,1.0,7.0,11.5,261.0,900.0,1.0,0.0,25.0,11.5,9.0,6.0,3.0,2.5,20.0,7.5,1.5,1.0
2761,Takahiro Oba,,172.72,200.0,,Southpaw,5,7,1,0.23,0.25,1.82,0.69,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/7139cd2ae4bf6a29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2762,Nobuhiro Obiya,1981-01-15,172.72,145.0,,Orthodox,12,5,1,0.63,0.28,2.53,0.55,0.5,0.5,0.41,0.5,http://www.ufcstats.com/fighter-details/6e3282d57d2467a0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2763,Jose Ochoa,2000-12-31,,125.0,,,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/88be62d6c1e6dadb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2764,Christian Ocon,1996-02-05,172.72,135.0,175.26,Orthodox,2,1,0,1.73,0.53,5.27,0.34,0.0,0.0,0.63,0.0,http://www.ufcstats.com/fighter-details/2d6d6ffe5a446ea2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2765,Richard Odoms,1975-05-08,195.58,265.0,,Orthodox,13,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/f43907e75f8d9baa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2766,Volkan Oezdemir,1989-09-19,187.96,205.0,190.5,Orthodox,20,7,0,4.79,0.48,3.96,0.55,0.56,0.33,0.8,0.1,http://www.ufcstats.com/fighter-details/0845c81e37d3bcb3,0.0,95.5,39.0,115.5,62.0,1.0,0.0,7.0,4.0,35.5,718.5,0.0,0.0,78.5,29.0,9.0,6.5,6.0,5.5,91.5,33.5,2.5,1.5
2767,Naoya Ogawa,1968-03-31,193.04,255.0,,Orthodox,7,2,0,2.41,0.42,1.66,0.47,1.25,1.0,0.66,1.2,http://www.ufcstats.com/fighter-details/4b2390cfaceb91d8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2768,Trey Ogden,1989-11-14,180.34,155.0,182.88,Orthodox,18,6,0,3.07,0.48,3.46,0.57,2.04,0.3,1.0,0.8,http://www.ufcstats.com/fighter-details/cfc3e7bb44685289,0.0,94.0,63.5,169.5,107.5,4.5,2.0,1.5,1.0,292.5,900.0,0.0,0.0,63.0,22.0,9.5,6.5,28.0,25.0,83.5,56.5,1.0,0.5
2769,Andy Ogle,1989-02-16,172.72,145.0,175.26,Orthodox,9,6,0,2.24,0.44,2.23,0.5,1.44,0.26,0.58,0.0,http://www.ufcstats.com/fighter-details/b6c4451cb13c9303,0.0,47.0,25.0,144.0,90.0,5.5,1.5,0.5,0.5,358.5,900.0,0.0,0.0,33.0,12.0,12.5,8.0,3.5,3.5,35.5,15.5,8.5,5.5
2770,Ho Taek Oh,1993-07-20,,155.0,,,7,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/5c020ee6ab450870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2771,Michiyoshi Ohara,,177.8,205.0,,Orthodox,0,2,0,0.28,0.29,3.13,0.48,0.0,0.0,0.33,0.0,http://www.ufcstats.com/fighter-details/6a8a06b542e1516d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2772,Koji Oishi,1977-05-31,172.72,170.0,,Orthodox,25,10,10,1.43,0.09,17.86,0.43,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/01daf32100ed7517,0.0,13.0,1.5,19.5,7.5,5.5,1.5,5.5,0.0,152.5,492.0,0.0,0.0,12.5,1.5,0.0,0.0,0.5,0.0,12.0,1.0,1.0,0.5
2773,Takayuki Okada,,185.42,290.0,,Orthodox,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/32541eb5d12668b4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2774,Yushin Okami,1981-07-21,187.96,170.0,190.5,Southpaw,34,12,0,2.06,0.38,2.25,0.6,1.98,0.39,0.84,0.5,http://www.ufcstats.com/fighter-details/acff437707625fc7,0,61,28,93,53,4,1,6,4,241.0,900,0,0,52,23,5,5,2,2,44,13,9,5
2775,JJ Okanovich,1990-11-04,180.34,155.0,193.04,Orthodox,7,1,0,6.93,0.55,5.27,0.5,0.0,0.0,1.0,0.0,http://www.ufcstats.com/fighter-details/aa40fe6038db56cb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2776,Bolaji Oki,1995-11-15,177.8,155.0,185.42,Orthodox,9,1,0,5.18,0.43,2.53,0.64,0.84,1.0,0.83,0.0,http://www.ufcstats.com/fighter-details/4bdedbdeedff7d1d,0,152,60,157,61,1,1,4,1,109.0,900,0,0,139,51,8,5,5,4,145,58,3,1
2777,Kazuki Okubo,,180.34,175.0,,Orthodox,7,9,0,1.53,0.38,1.97,0.46,0.51,0.25,0.36,2.0,http://www.ufcstats.com/fighter-details/33454ad90754cb49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2778,Masakatsu Okuda,,,,,,8,5,0,0.0,0.0,4.27,0.34,0.0,0.0,0.0,4.3,http://www.ufcstats.com/fighter-details/02a65a55f25fb4f3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2779,Aleksei Oleinik,1977-06-20,187.96,240.0,203.2,Orthodox,60,17,1,3.29,0.48,3.8,0.44,1.82,0.46,0.37,1.9,http://www.ufcstats.com/fighter-details/98c23cb6da5b3352,0,28,10,35,25,1,0,1,1,44.0,285,0,0,25,6,3,2,2,2,18,7,0,0
2780,Michal Oleksiejczuk,1995-02-22,182.88,185.0,187.96,Southpaw,19,9,0,5.07,0.5,4.27,0.61,0.73,0.44,0.48,0.0,http://www.ufcstats.com/fighter-details/0d65c432720accb9,0,55,30,57,32,0,0,2,0,17.0,211,0,0,44,18,7,5,0,0,36,17,0,0
2781,Rafaello Oliveira,1982-01-26,172.72,155.0,180.34,Orthodox,17,8,0,2.19,0.33,3.38,0.59,2.49,0.36,0.11,1.6,http://www.ufcstats.com/fighter-details/15b1b21cd743d652,0.0,72.5,35.5,105.0,55.0,1.5,1.5,2.5,1.0,91.5,704.0,1.0,0.0,47.0,18.0,13.5,11.5,6.5,5.0,61.5,16.5,13.0,10.5
2782,Charles Oliveira,1989-10-17,177.8,155.0,187.96,Orthodox,34,10,0,3.39,0.53,3.2,0.51,2.17,0.4,0.55,2.8,http://www.ufcstats.com/fighter-details/07225ba28ae309b6,0,37,19,49,27,1,0,2,1,81.0,431,0,0,26,10,6,3,3,2,26,10,5,2
2783,Jorge Oliveira,,185.42,205.0,,,5,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/bec2746f033802c3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2784,Ednaldo Oliveira,1984-02-19,195.58,205.0,,Orthodox,17,3,1,1.03,0.22,1.8,0.52,0.0,0.0,0.42,0.0,http://www.ufcstats.com/fighter-details/acd9513399a8b09b,0.0,39.0,10.5,46.5,17.0,1.5,1.0,4.0,2.5,137.5,551.0,0.5,0.0,33.0,6.5,5.5,3.5,0.5,0.5,30.5,5.0,4.5,3.0
2785,Alex Oliveira,1988-02-21,180.34,170.0,193.04,Orthodox,22,12,1,2.99,0.51,2.55,0.46,2.35,0.38,0.63,0.6,http://www.ufcstats.com/fighter-details/57b10fca4f9c9a7a,0.0,38.5,16.5,54.5,35.0,2.5,1.0,6.5,3.5,182.5,604.0,0.0,0.0,26.5,7.0,6.0,5.0,4.5,4.0,12.0,6.0,3.0,2.0
2786,Maria Oliveira,1996-12-12,167.64,115.0,175.26,Orthodox,13,7,0,5.03,0.38,5.76,0.44,0.95,0.44,0.47,0.0,http://www.ufcstats.com/fighter-details/37d752ec41ed84bb,0,168,66,200,90,0,0,5,3,1.0,900,0,0,128,45,21,18,9,8,166,62,1,1
2787,Bruno Oliveira,1984-05-02,193.04,205.0,203.2,Orthodox,8,2,0,3.44,0.33,4.92,0.54,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/1e85912c9bab7e2b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
